gene_id	transcript_id
IL27RA	MSTRG.12883.4
IL2RA	rna-XM_036090064.1
IL2RB	rna-XM_036108712.1
IL2RB	MSTRG.6759.2
IL2RB	MSTRG.6759.3
IL2RG	rna-XM_036120553.1
IL2RG	rna-XM_036120552.1
IL31	rna-XM_036085104.1
IL31RA	rna-XM_036065682.1
IL31RA	rna-XM_036065683.1
IL32	rna-XM_036090034.1
IL32	rna-XM_036090040.1
IL32	rna-XM_036090029.1
IL33	rna-XM_036065809.1
IL33	rna-XM_036065813.1
IL33	rna-XM_036065810.1
IL33	rna-XM_036065814.1
IL33	rna-XM_036065808.1
IL33	rna-XM_036065811.1
IL33	rna-XM_036065812.1
IL34	rna-XM_036088054.1
IL36RN	rna-XM_036103811.1
IL36RN	rna-XM_036103813.1
IL36RN	rna-XM_036103812.1
IL36RN	rna-XM_036103810.1
IL3RA	rna-XM_036119274.1
IL3RA	MSTRG.10326.1
IL3RA	MSTRG.10326.3
IL4	rna-XM_036106423.1
IL4I1	rna-XM_036068172.1
IL4I1	rna-XM_036068170.1
IL4I1	rna-XM_036068173.1
IL4I1	rna-XM_036068171.1
IL4R	rna-XM_036090679.1
IL4R	rna-XM_036090673.1
IL4R	rna-XM_036090678.1
IL4R	rna-XM_036090677.1
IL4R	rna-XM_036090668.1
IL4R	rna-XM_036090670.1
IL4R	rna-XM_036090674.1
IL4R	rna-XM_036090671.1
IL4R	rna-XM_036090681.1
IL4R	rna-XM_036090685.1
IL4R	rna-XM_036090686.1
IL4R	rna-XM_036090688.1
IL4R	rna-XM_036090684.1
IL4R	rna-XM_036090687.1
IL4R	rna-XM_036090683.1
IL4R	rna-XM_036090682.1
IL4R	rna-XM_036090680.1
IL4R	rna-XM_036090676.1
IL4R	rna-XM_036090672.1
IL4R	rna-XM_036090669.1
IL4R	rna-XM_036090675.1
IL4R	MSTRG.21215.1
IL5	rna-XM_036106430.1
IL5RA	rna-XM_036112453.1
IL5RA	MSTRG.8064.4
IL5RA	MSTRG.8064.2
IL5RA	MSTRG.8064.1
IL6	rna-XM_036113132.1
IL6	rna-XM_036113131.1
IL6R	rna-XM_036086862.1
IL6R	rna-XM_036086863.1
IL6R	rna-XM_036086864.1
IL6R	MSTRG.19975.4
IL6ST	rna-XM_036065681.1
IL6ST	MSTRG.12619.4
IL7	rna-XM_036110942.1
IL7	rna-XM_036110941.1
IL7	MSTRG.7510.1
IL7R	rna-XM_036107421.1
IL7R	rna-XM_036107420.1
IL7R	MSTRG.6300.2
IL7R	MSTRG.6300.1
IL7R	MSTRG.6300.4
IL9	rna-XM_036114308.1
IL9R	rna-XM_036083574.1
IL9R	rna-XM_036083575.1
IL9R	rna-XM_036083571.1
IL9R	rna-XM_036083570.1
IL9R	rna-XM_036083576.1
IL9R	rna-XM_036083573.1
IL9R	rna-XM_036083572.1
ILDR1	rna-XM_036093701.1
ILDR1	rna-XM_036093699.1
ILDR1	rna-XM_036093702.1
ILDR1	rna-XM_036093700.1
ILDR2	rna-XM_036076730.1
ILDR2	rna-XM_036076729.1
ILDR2	rna-XM_036076731.1
ILDR2	rna-XM_036076732.1
ILDR2	rna-XM_036076734.1
ILDR2	rna-XM_036076735.1
ILDR2	rna-XM_036076736.1
ILDR2	rna-XM_036076737.1
ILF2	rna-XR_004909162.1
ILF2	rna-XR_004909161.1
ILF2	rna-XM_036066878.1
ILF2	MSTRG.13019.4
ILF3	rna-XM_036096940.1
ILF3	rna-XM_036096942.1
ILF3	rna-XM_036096941.1
ILF3	rna-XM_036096939.1
ILK	rna-XM_036095946.1
ILK	rna-XM_036095947.1
ILK	MSTRG.23076.2
ILKAP	MSTRG.19822.3
ILRUN	rna-XM_036072162.1
ILRUN	rna-XM_036072159.1
ILRUN	rna-XM_036072164.1
ILRUN	rna-XM_036072163.1
ILRUN	rna-XM_036072160.1
ILRUN	rna-XM_036072161.1
ILRUN	rna-XM_036072165.1
ILVBL	rna-XM_036089158.1
ILVBL	rna-XM_036089159.1
ILVBL	MSTRG.20704.5
IMMP1L	rna-XM_036105468.1
IMMP1L	rna-XM_036105464.1
IMMP1L	rna-XM_036105453.1
IMMP1L	rna-XM_036105463.1
IMMP1L	rna-XM_036105457.1
IMMP1L	rna-XM_036105467.1
IMMP1L	rna-XM_036105462.1
IMMP1L	rna-XM_036105465.1
IMMP1L	rna-XM_036105458.1
IMMP1L	rna-XM_036105451.1
IMMP1L	rna-XM_036105466.1
IMMP1L	rna-XM_036105459.1
IMMP1L	rna-XM_036105454.1
IMMP1L	rna-XM_036105461.1
IMMP1L	rna-XM_036105455.1
IMMP1L	rna-XM_036105452.1
IMMP1L	rna-XM_036105456.1
IMMP1L	rna-XM_036105469.1
IMMP1L	MSTRG.5614.20
IMMP1L	MSTRG.5614.18
IMMP2L	rna-XM_036089470.1
IMMP2L	rna-XM_036089468.1
IMMP2L	rna-XM_036089469.1
IMMT	rna-XM_036076183.1
IMMT	rna-XM_036076182.1
IMMT	rna-XM_036076184.1
IMMT	MSTRG.16318.4
IMMT	MSTRG.16318.8
IMMT	MSTRG.16318.5
IMP3	rna-XM_036090028.1
IMP4	rna-XM_036097126.1
IMP4	MSTRG.2724.2
IMPA1	rna-XM_036100804.1
IMPA1	rna-XM_036100806.1
IMPA1	rna-XR_004919988.1
IMPA1	MSTRG.4028.3
IMPA2	rna-XM_036121707.1
IMPA2	rna-XM_036121708.1
IMPA2	rna-XM_036121706.1
IMPACT	rna-XM_036098153.1
IMPACT	rna-XM_036098154.1
IMPACT	rna-XM_036098152.1
IMPACT	MSTRG.3052.4
IMPACT	MSTRG.3052.5
IMPDH1	rna-XM_036089307.1
IMPDH1	rna-XM_036089306.1
IMPDH1	rna-XM_036089308.1
IMPDH1	MSTRG.20774.1
IMPDH2	rna-XM_036100632.1
IMPDH2	rna-XM_036100631.1
IMPG1	rna-XM_036085614.1
IMPG2	rna-XM_036108919.1
IMPG2	rna-XM_036108925.1
IMPG2	rna-XM_036108921.1
IMPG2	rna-XM_036108899.1
IMPG2	rna-XM_036108910.1
INA	rna-XM_036111529.1
INAFM1	rna-XM_036114063.1
INAFM2	rna-XM_036110673.1
INAFM2	rna-XR_004923042.1
INAFM2	rna-XR_004923040.1
INAFM2	rna-XR_004923041.1
INAFM2	rna-XR_004923043.1
INAFM2	rna-XR_004923044.1
INAFM2	MSTRG.7431.3
INAFM2	MSTRG.7431.4
INAVA	rna-XM_036086670.1
INAVA	rna-XM_036086669.1
INAVA	rna-XM_036086668.1
INCA1	rna-XM_036078315.1
INCA1	rna-XM_036078316.1
INCA1	rna-XM_036078313.1
INCA1	rna-XM_036078317.1
INCA1	rna-XM_036078311.1
INCA1	rna-XM_036078312.1
INCA1	rna-XM_036078314.1
INF2	rna-XM_036113887.1
INF2	rna-XM_036113896.1
INF2	rna-XM_036113918.1
INF2	rna-XM_036113904.1
INF2	rna-XM_036113911.1
INF2	rna-XM_036113882.1
INF2	rna-XM_036113923.1
INF2	MSTRG.890.12
INF2	MSTRG.890.3
INF2	MSTRG.890.1
INF2	MSTRG.890.2
INF2	MSTRG.890.6
INF2	MSTRG.890.13
ING1	MSTRG.16608.4
ING2	rna-XM_036071328.1
ING2	MSTRG.14616.1
ING3	rna-XR_004922578.1
ING3	rna-XM_036109124.1
ING4	rna-XM_036117704.1
ING4	rna-XM_036117705.1
ING4	rna-XM_036117703.1
ING4	rna-XM_036117707.1
ING4	rna-XM_036117706.1
ING4	rna-XM_036117709.1
ING5	rna-XM_036081843.1
INHA	rna-XM_036082918.1
INHBA	rna-XM_036072149.1
INHBB	rna-XM_036079622.1
INHBC	rna-XM_036077945.1
INHBE	rna-XM_036077946.1
INKA1	rna-XM_036109546.1
INKA1	rna-XM_036109547.1
INKA1	MSTRG.7047.1
INKA1	MSTRG.7045.10
INKA2	rna-XM_036103665.1
INO80	rna-XM_036084217.1
INO80	rna-XM_036084216.1
INO80	rna-XM_036084214.1
INO80	rna-XM_036084215.1
INO80	MSTRG.18964.5
INO80	MSTRG.18964.6
INO80B	rna-XM_036087640.1
INO80B	rna-XM_036087639.1
INO80B	MSTRG.20227.3
INO80C	rna-XM_036089369.1
INO80C	rna-XR_004916408.1
INO80C	rna-XM_036089370.1
INO80C	rna-XM_036089371.1
INO80C	rna-XM_036089373.1
INO80C	rna-XM_036089372.1
INO80D	rna-XM_036107963.1
INO80D	rna-XM_036107958.1
INO80D	rna-XM_036107960.1
INO80D	rna-XM_036107961.1
INO80D	rna-XM_036107959.1
INO80D	rna-XM_036107962.1
INO80D	MSTRG.6481.7
INO80E	rna-XM_036091232.1
INO80E	rna-XM_036091233.1
INO80E	rna-XM_036091235.1
INO80E	rna-XM_036091236.1
INPP1	rna-XM_036121336.1
INPP1	rna-XM_036121337.1
INPP1	rna-XM_036121338.1
INPP1	rna-XM_036121339.1
INPP1	MSTRG.11174.1
INPP1	MSTRG.11174.6
INPP4A	rna-XM_036110728.1
INPP4A	rna-XM_036110729.1
INPP4A	rna-XM_036110722.1
INPP4A	rna-XM_036110727.1
INPP4A	rna-XM_036110732.1
INPP4A	rna-XM_036110735.1
INPP4A	rna-XM_036110734.1
INPP4A	rna-XM_036110730.1
INPP4A	rna-XM_036110731.1
INPP4A	rna-XM_036110739.1
INPP4A	rna-XM_036110733.1
INPP4A	rna-XM_036110738.1
INPP4A	rna-XM_036110737.1
INPP4A	rna-XM_036110736.1
INPP4A	rna-XM_036110740.1
INPP4A	rna-XM_036110723.1
INPP4A	rna-XM_036110725.1
INPP4A	rna-XM_036110724.1
INPP4A	MSTRG.7445.19
INPP4A	MSTRG.7445.17
INPP4A	MSTRG.7445.27
INPP4A	MSTRG.7445.21
INPP4A	MSTRG.7445.26
INPP4A	MSTRG.7445.24
INPP4A	MSTRG.7445.18
INPP4A	MSTRG.7445.22
INPP4A	MSTRG.7445.29
INPP4A	MSTRG.7445.28
INPP4B	rna-XM_036105214.1
INPP4B	rna-XM_036105217.1
INPP4B	rna-XM_036105216.1
INPP4B	rna-XM_036105213.1
INPP4B	rna-XM_036105215.1
INPP4B	MSTRG.5530.2
INPP4B	MSTRG.5530.9
INPP4B	MSTRG.5530.10
INPP4B	MSTRG.5530.11
INPP4B	MSTRG.5530.13
INPP4B	MSTRG.5530.3
INPP5A	rna-XM_036080065.1
INPP5A	rna-XM_036080064.1
INPP5A	MSTRG.17688.3
INPP5A	MSTRG.17688.1
INPP5A	MSTRG.17688.6
INPP5A	MSTRG.17688.9
INPP5A	MSTRG.17688.8
INPP5A	MSTRG.17688.16
INPP5B	rna-XM_036119035.1
INPP5B	rna-XM_036119036.1
INPP5B	rna-XM_036119034.1
INPP5B	rna-XM_036119039.1
INPP5B	rna-XM_036119038.1
INPP5B	rna-XM_036119037.1
INPP5B	MSTRG.10249.7
INPP5B	MSTRG.10249.8
INPP5D	rna-XM_036109582.1
INPP5D	rna-XM_036109581.1
INPP5D	MSTRG.7054.4
INPP5E	rna-XM_036095247.1
INPP5E	rna-XM_036095248.1
INPP5E	MSTRG.22817.1
INPP5F	rna-XM_036123809.1
INPP5F	rna-XM_036123806.1
INPP5F	rna-XM_036123807.1
INPP5F	rna-XM_036123805.1
INPP5F	rna-XM_036123808.1
INPP5F	rna-XM_036123811.1
INPP5F	MSTRG.11979.5
INPP5F	MSTRG.11979.10
INPP5J	rna-XM_036074525.1
INPP5J	rna-XM_036074524.1
INPP5K	rna-XM_036091126.1
INPP5K	rna-XM_036091124.1
INPP5K	rna-XM_036091127.1
INPP5K	rna-XM_036091125.1
INPP5K	MSTRG.21395.1
INPPL1	rna-XM_036119432.1
INPPL1	rna-XM_036119433.1
INPPL1	MSTRG.10404.3
INPPL1	MSTRG.10404.4
INPPL1	MSTRG.10404.5
INS	rna-XM_036074746.1
INSC	rna-XM_036098629.1
INSC	rna-XM_036098631.1
INSC	rna-XM_036098632.1
INSC	rna-XM_036098630.1
INSIG2	rna-XM_036105288.1
INSIG2	rna-XM_036105283.1
INSIG2	rna-XM_036105282.1
INSIG2	rna-XM_036105279.1
INSIG2	rna-XM_036105281.1
INSIG2	rna-XM_036105280.1
INSIG2	rna-XM_036105284.1
INSIG2	rna-XM_036105286.1
INSIG2	rna-XM_036105287.1
INSIG2	MSTRG.5543.14
INSIG2	MSTRG.5543.10
INSIG2	MSTRG.12041.1
INSIG2	MSTRG.5543.8
INSIG2	MSTRG.5543.20
INSL3	rna-XM_036093831.1
INSL5	rna-XM_036077681.1
INSL6	rna-XM_036101253.1
INSL6	rna-XM_036101254.1
INSM1	rna-XM_036085368.1
INSM2	rna-XM_036101988.1
INSR	rna-XM_036065931.1
INSR	MSTRG.2524.2
INSR	MSTRG.12684.2
INSRR	rna-XM_036118311.1
INSYN1	rna-XM_036080464.1
INSYN1	rna-XM_036080465.1
INSYN2A	rna-XM_036101941.1
INSYN2A	rna-XM_036101942.1
INSYN2B	rna-XM_036079466.1
INSYN2B	rna-XM_036079464.1
INSYN2B	rna-XM_036079465.1
INSYN2B	rna-XM_036079468.1
INTS1	rna-XM_036105551.1
INTS1	rna-XM_036105552.1
INTS1	rna-XM_036105550.1
INTS1	MSTRG.5651.4
INTS1	MSTRG.5651.7
INTS1	MSTRG.5651.8
INTS10	rna-XM_036102374.1
INTS10	rna-XM_036102370.1
INTS10	rna-XM_036102373.1
INTS10	rna-XM_036102372.1
INTS10	MSTRG.4601.4
INTS10	MSTRG.4601.6
INTS10	MSTRG.4601.7
INTS11	rna-XM_036089673.1
INTS11	MSTRG.20870.4
INTS11	MSTRG.20870.9
INTS11	MSTRG.20870.6
INTS12	rna-XM_036094766.1
INTS13	rna-XM_036080205.1
INTS13	rna-XM_036080207.1
INTS13	rna-XM_036080206.1
INTS13	rna-XM_036080204.1
INTS14	rna-XM_036087171.1
INTS14	rna-XM_036087176.1
INTS14	rna-XM_036087172.1
INTS14	rna-XM_036087177.1
INTS14	rna-XM_036087174.1
INTS14	rna-XM_036087173.1
INTS14	rna-XM_036087170.1
INTS14	rna-XM_036087175.1
INTS14	MSTRG.20040.11
INTS2	rna-XM_036081776.1
INTS2	rna-XM_036081778.1
INTS2	rna-XM_036081777.1
INTS2	rna-XM_036081779.1
INTS2	rna-XM_036081780.1
INTS2	MSTRG.18152.1
INTS2	MSTRG.18152.5
INTS3	rna-XM_036066898.1
INTS3	MSTRG.13023.3
INTS3	MSTRG.13023.2
INTS4	rna-XR_004923948.1
INTS4	rna-XM_036113411.1
INTS4	rna-XM_036113402.1
INTS4	rna-XM_036113413.1
INTS4	MSTRG.864.5
INTS5	rna-XM_036122214.1
INTS6	rna-XM_036080900.1
INTS6	rna-XR_004913679.1
INTS6	rna-XM_036080901.1
INTS6	rna-XR_004913681.1
INTS6	MSTRG.17917.5
INTS6	MSTRG.11629.9
INTS6L	MSTRG.11629.2
INTS6L	MSTRG.11629.11
INTS7	rna-XM_036095728.1
INTS7	rna-XM_036095729.1
INTS7	rna-XM_036095727.1
INTS7	MSTRG.22991.5
INTS7	MSTRG.22991.6
INTS8	rna-XM_036085160.1
INTS8	rna-XM_036085161.1
INTS8	rna-XM_036085162.1
INTS8	rna-XM_036085163.1
INTS8	MSTRG.19353.5
INTS8	MSTRG.19353.11
INTS8	MSTRG.19353.4
INTS9	rna-XM_036100847.1
INTS9	rna-XM_036100846.1
INTS9	MSTRG.4044.3
INTS9	MSTRG.4044.5
INTU	rna-XM_036079414.1
INVS	rna-XM_036074135.1
INVS	rna-XM_036074133.1
INVS	rna-XM_036074130.1
INVS	rna-XR_004911441.1
INVS	rna-XR_004911440.1
INVS	rna-XM_036074134.1
INVS	rna-XM_036074131.1
INVS	MSTRG.15617.10
INVS	MSTRG.15617.11
INVS	MSTRG.15617.1
IP6K1	rna-XM_036123861.1
IP6K1	rna-XM_036123860.1
IP6K1	MSTRG.11998.1
IP6K1	MSTRG.11998.4
IP6K2	rna-XM_036079678.1
IP6K2	rna-XM_036079685.1
IP6K2	rna-XM_036079672.1
IP6K2	rna-XM_036079703.1
IP6K2	rna-XM_036079700.1
IP6K2	rna-XM_036079695.1
IP6K2	MSTRG.1822.3
IP6K3	rna-XM_036115737.1
IP6K3	rna-XM_036115716.1
IP6K3	rna-XM_036115726.1
IPCEF1	rna-XM_036100227.1
IPCEF1	rna-XM_036100224.1
IPCEF1	rna-XM_036100229.1
IPCEF1	rna-XM_036100228.1
IPCEF1	rna-XM_036100226.1
IPCEF1	rna-XM_036100225.1
IPCEF1	MSTRG.3814.3
IPCEF1	MSTRG.3814.6
IPCEF1	MSTRG.3814.1
IPCEF1	MSTRG.3814.2
IPCEF1	MSTRG.3814.4
IPCEF1	MSTRG.3814.7
IPCEF1	MSTRG.3814.8
IPCEF1	MSTRG.3814.5
IPMK	rna-XM_036078145.1
IPMK	MSTRG.16937.1
IPMK	MSTRG.16937.4
IPO11	rna-XM_036070953.1
IPO11	rna-XM_036070955.1
IPO11	rna-XR_004910470.1
IPO11	rna-XR_004910472.1
IPO11	rna-XR_004910471.1
IPO11	rna-XM_036070954.1
IPO11	MSTRG.14486.8
IPO13	rna-XM_036107558.1
IPO13	rna-XM_036107559.1
IPO13	rna-XM_036107557.1
IPO13	rna-XR_004922060.1
IPO13	MSTRG.6335.7
IPO13	MSTRG.6335.10
IPO13	MSTRG.6335.9
IPO4	rna-XM_036114654.1
IPO4	rna-XM_036114657.1
IPO4	rna-XM_036114656.1
IPO4	rna-XM_036114658.1
IPO4	MSTRG.8908.8
IPO4	MSTRG.8909.1
IPO5	rna-XM_036068427.1
IPO5	MSTRG.1419.1
IPO7	rna-XM_036068809.1
IPO7	MSTRG.1436.1
IPO8	rna-XM_036115218.1
IPO8	rna-XM_036115220.1
IPO8	rna-XM_036115219.1
IPO8	MSTRG.9007.3
IPO8	MSTRG.9007.6
IPO9	rna-XM_036086636.1
IPO9	rna-XM_036086637.1
IPO9	MSTRG.19925.3
IPO9	MSTRG.19925.2
IPPK	rna-XM_036098088.1
IPPK	rna-XM_036098095.1
IPPK	rna-XM_036098107.1
IPPK	MSTRG.298.7
IQANK1	rna-XM_036105694.1
IQCA1	rna-XM_036091842.1
IQCA1L	rna-XM_036102100.1
IQCB1	rna-XM_036093734.1
IQCB1	rna-XM_036093733.1
IQCB1	rna-XM_036093732.1
IQCC	rna-XM_036081800.1
IQCC	rna-XM_036081799.1
IQCC	MSTRG.18164.4
IQCD	rna-XM_036123712.1
IQCD	rna-XM_036123713.1
IQCE	rna-XM_036101715.1
IQCE	rna-XM_036101712.1
IQCE	rna-XM_036101708.1
IQCE	rna-XM_036101714.1
IQCE	rna-XM_036101710.1
IQCE	rna-XM_036101709.1
IQCE	rna-XM_036101706.1
IQCE	rna-XM_036101707.1
IQCE	rna-XM_036101711.1
IQCE	MSTRG.4372.11
IQCE	MSTRG.4373.1
IQCF3	rna-XM_036074882.1
IQCF6	rna-XM_036074909.1
IQCG	rna-XM_036102666.1
IQCG	rna-XM_036102661.1
IQCG	rna-XM_036102665.1
IQCG	rna-XM_036102657.1
IQCG	rna-XM_036102658.1
IQCG	rna-XM_036102663.1
IQCG	rna-XM_036102664.1
IQCG	rna-XM_036102659.1
IQCG	rna-XM_036102656.1
IQCG	rna-XM_036102662.1
IQCG	rna-XM_036102655.1
IQCG	MSTRG.4716.1
IQCH	rna-XM_036087136.1
IQCJ	rna-XM_036070060.1
IQCK	rna-XM_036076040.1
IQCK	rna-XM_036076036.1
IQCK	rna-XM_036076035.1
IQCK	rna-XM_036076034.1
IQCK	rna-XM_036076042.1
IQCK	rna-XM_036076037.1
IQCK	rna-XM_036076041.1
IQCK	rna-XM_036076033.1
IQCK	rna-XM_036076039.1
IQCM	rna-XM_036072448.1
IQCN	rna-XM_036093843.1
IQCN	MSTRG.22380.4
IQGAP1	rna-XM_036082898.1
IQGAP1	rna-XM_036082988.1
IQGAP2	rna-XM_036072249.1
IQGAP2	rna-XM_036072246.1
IQGAP2	rna-XM_036072248.1
IQGAP2	rna-XM_036072247.1
IQGAP3	rna-XM_036118243.1
IQGAP3	rna-XM_036118242.1
IQGAP3	rna-XM_036118241.1
IQGAP3	MSTRG.9982.4
IQSEC1	rna-XM_036099675.1
IQSEC1	rna-XM_036099679.1
IQSEC1	rna-XM_036099676.1
IQSEC1	rna-XM_036099672.1
IQSEC1	rna-XM_036099678.1
IQSEC1	rna-XM_036099673.1
IQSEC1	rna-XM_036099682.1
IQSEC1	rna-XM_036099680.1
IQSEC1	rna-XM_036099674.1
IQSEC1	rna-XM_036099681.1
IQSEC1	MSTRG.3612.12
IQSEC2	rna-XM_036120178.1
IQSEC2	rna-XM_036120183.1
IQSEC2	rna-XM_036120185.1
IQSEC2	rna-XM_036120181.1
IQSEC2	rna-XM_036120179.1
IQSEC2	rna-XM_036120180.1
IQSEC2	rna-XM_036120182.1
IQSEC2	rna-XM_036120184.1
IQSEC2	MSTRG.10676.10
IQSEC3	rna-XM_036092455.1
IQSEC3	rna-XM_036092456.1
IQSEC3	rna-XR_004917370.1
IQSEC3	rna-XM_036092457.1
IQSEC3	rna-XR_004917368.1
IQSEC3	rna-XR_004917367.1
IQSEC3	MSTRG.21856.15
IQSEC3	MSTRG.21856.10
IQSEC3	MSTRG.21856.11
IQSEC3	MSTRG.21856.13
IQSEC3	MSTRG.21856.7
IQSEC3	MSTRG.21856.9
IQSEC3	MSTRG.21856.19
IQSEC3	MSTRG.21856.16
IQSEC3	MSTRG.21856.12
IQSEC3	MSTRG.21856.17
IQSEC3	MSTRG.21856.20
IQSEC3	MSTRG.21856.8
IQSEC3	MSTRG.21856.14
IQUB	rna-XM_036081881.1
IRAG1	rna-XM_036111135.1
IRAG1	rna-XM_036111141.1
IRAG1	rna-XM_036111142.1
IRAG1	rna-XM_036111136.1
IRAG1	rna-XM_036111139.1
IRAG1	rna-XM_036111138.1
IRAG1	rna-XM_036111140.1
IRAG1	MSTRG.7577.2
IRAG1	MSTRG.7577.11
IRAG2	rna-XM_036109642.1
IRAK1	rna-XM_036108914.1
IRAK1	rna-XM_036108916.1
IRAK1	rna-XM_036108915.1
IRAK1BP1	rna-XM_036082209.1
IRAK2	rna-XM_036079873.1
IRAK2	rna-XM_036079872.1
IRAK3	rna-XM_036094722.1
IRAK3	rna-XM_036094718.1
IRAK3	rna-XM_036094721.1
IRAK3	rna-XM_036094717.1
IRAK3	rna-XM_036094720.1
IRAK3	MSTRG.22680.6
IRAK4	rna-XM_036065629.1
IRAK4	rna-XM_036065633.1
IRAK4	rna-XM_036065630.1
IRAK4	rna-XM_036065631.1
IRAK4	rna-XM_036065632.1
IRAK4	MSTRG.12586.4
IRAK4	MSTRG.12586.1
IREB2	rna-XM_036067628.1
IREB2	rna-XM_036067629.1
IREB2	rna-XM_036067630.1
IRF1	rna-XM_036106426.1
IRF1	rna-XM_036106425.1
IRF2	rna-XM_036071342.1
IRF2	rna-XM_036071341.1
IRF2	rna-XM_036071345.1
IRF2	rna-XM_036071343.1
IRF2	rna-XM_036071344.1
IRF2BP1	rna-XM_036091584.1
IRF2BP2	rna-XM_036108671.1
IRF2BP2	rna-XM_036108672.1
IRF2BP2	rna-XR_004922383.1
IRF2BP2	MSTRG.6736.1
IRF2BP2	MSTRG.6736.2
IRF2BP2	MSTRG.6736.7
IRF2BPL	rna-XM_036084323.1
IRF2BPL	rna-XM_036084324.1
IRF3	rna-XM_036068203.1
IRF3	rna-XM_036068201.1
IRF3	rna-XM_036068202.1
IRF3	rna-XM_036068205.1
IRF3	rna-XM_036068206.1
IRF4	rna-XM_036072474.1
IRF4	rna-XM_036072470.1
IRF4	rna-XM_036072472.1
IRF4	rna-XM_036072473.1
IRF4	rna-XM_036072471.1
IRF5	rna-XM_036089329.1
IRF5	rna-XM_036089330.1
IRF5	rna-XM_036089328.1
IRF6	rna-XM_036114201.1
IRF7	rna-XM_036083689.1
IRF7	rna-XM_036083690.1
IRF7	rna-XM_036083688.1
IRF7	MSTRG.18761.1
IRF8	rna-XM_036101038.1
IRF8	rna-XM_036101039.1
IRF8	rna-XM_036101040.1
IRF8	MSTRG.4134.4
IRF8	MSTRG.4134.2
IRF9	rna-XM_036114684.1
IRF9	rna-XR_004924373.1
IRF9	rna-XM_036114683.1
IRGM	rna-XM_036109348.1
IRGQ	rna-XM_036107320.1
IRGQ	rna-XM_036107318.1
IRGQ	rna-XM_036107317.1
IRGQ	rna-XM_036107316.1
IRGQ	rna-XM_036107319.1
IRGQ	MSTRG.6261.4
IRS1	rna-XM_036073842.1
IRS1	rna-XM_036073847.1
IRS1	rna-XM_036073849.1
IRS2	rna-XM_036123774.1
IRS2	rna-XM_036123775.1
IRS4	rna-XM_036112454.1
IRX1	rna-XM_036066926.1
IRX2	rna-XM_036081159.1
IRX2	rna-XM_036081160.1
IRX3	rna-XM_036081690.1
IRX3	rna-XM_036081691.1
IRX3	rna-XM_036081692.1
IRX4	rna-XM_036113644.1
IRX4	rna-XM_036113642.1
IRX4	rna-XM_036113641.1
IRX4	rna-XM_036113643.1
IRX5	rna-XM_036074244.1
IRX6	rna-XM_036088793.1
IRX6	rna-XM_036088794.1
ISCA1	rna-XM_036116978.1
ISCA1	MSTRG.9539.2
ISCA2	rna-XR_004924261.1
ISCA2	rna-XR_004924262.1
ISCA2	rna-XM_036114456.1
ISCA2	rna-XM_036114455.1
ISCA2	MSTRG.8754.7
ISCA2	MSTRG.8754.2
ISCA2	MSTRG.8754.1
ISCU	rna-XM_036116700.1
ISCU	MSTRG.9446.1
ISG15	rna-XM_036110210.1
ISG20	rna-XM_036113418.1
ISG20	rna-XM_036113420.1
ISG20	MSTRG.8396.2
ISG20	MSTRG.8396.4
ISG20L2	rna-XM_036118300.1
ISG20L2	rna-XM_036118299.1
ISG20L2	rna-XM_036118301.1
ISL1	rna-XM_036066773.1
ISL1	rna-XM_036066774.1
ISL2	rna-XM_036067680.1
ISLR	rna-XM_036080436.1
ISLR	rna-XM_036080437.1
ISLR2	rna-XM_036080445.1
ISLR2	rna-XM_036080443.1
ISLR2	rna-XM_036080442.1
ISLR2	rna-XM_036080444.1
ISLR2	rna-XM_036080439.1
ISLR2	rna-XM_036080438.1
ISLR2	rna-XM_036080440.1
ISLR2	rna-XM_036080441.1
ISM1	rna-XM_036087008.1
ISOC1	rna-XM_036082060.1
ISOC2	rna-XM_036096845.1
ISOC2	rna-XM_036096849.1
ISOC2	rna-XM_036096855.1
ISOC2	rna-XM_036096846.1
ISOC2	rna-XM_036096844.1
ISOC2	rna-XM_036096848.1
ISOC2	rna-XM_036096851.1
ISOC2	rna-XM_036096850.1
ISOC2	rna-XM_036096842.1
ISOC2	rna-XM_036096853.1
ISOC2	rna-XM_036096852.1
ISOC2	rna-XM_036096854.1
ISOC2	rna-XM_036096843.1
ISOC2	MSTRG.2632.8
ISOC2	MSTRG.2632.12
ISOC2	MSTRG.2632.6
IST1	rna-XM_036068634.1
IST1	rna-XM_036068635.1
IST1	rna-XM_036068636.1
IST1	rna-XM_036068637.1
ISX	rna-XM_036100214.1
ISY1	rna-XM_036099700.1
ISY1	rna-XM_036099701.1
ISY1	MSTRG.3623.1
ISY1	MSTRG.3623.2
ISY1	MSTRG.3623.5
ISYNA1	rna-XM_036093912.1
ISYNA1	rna-XM_036093916.1
ISYNA1	rna-XM_036093915.1
ITCH	rna-XM_036092250.1
ITCH	rna-XM_036092251.1
ITCH	MSTRG.17501.6
ITCH	MSTRG.17501.7
ITCH	MSTRG.17501.1
ITCH	MSTRG.17501.3
ITFG1	rna-XM_036120167.1
ITFG1	MSTRG.10669.2
ITFG2	rna-XM_036082067.1
ITFG2	MSTRG.18255.8
ITFG2	MSTRG.18255.6
ITFG2	MSTRG.18255.5
ITGA1	rna-XM_036114460.1
ITGA10	rna-XR_004923781.1
ITGA10	rna-XM_036113000.1
ITGA10	rna-XM_036113001.1
ITGA10	rna-XM_036112996.1
